Resource File,Task,Alt. title,Curricular Status,Featured,Description,Language,Alignment,Educational Subject,Educational Level,Audience,Educational Use,Interactivity Type,Source,Teaches,Tags,Select,Priority,Assigned to,Accession Number,Category,All taxonomy terms,Status,Date,Updated date,Upload date,Node id
http://localhost/content/nroer/content_audio/LakhKiChuriya.ogg,लाख की चूड़ियाँ,Lac bangles,XCR,0,"यह कार्यक्रम एक कारीगर की भावनात्मक कहानी पर आधारित है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"lac bangles, handicrafts",,normal,,,task,"Upper Primary
Audios
Expositive
handicrafts
lac bangles
Language
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:47am","Tuesday, February 10, 2015 - 10:47am",7527
http://localhost/content/nroer/content_audio/LalBahadurShastri.ogg,लाल बहादुर शास्त्री,Lal Bahadur Shastri,XCR,0,"यह कार्यक्रम स्वतंत्र भारत के दूसरे प्रधानमंत्री लाल बहदुर शास्त्री के जीवन पर आधारित है|
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"prime minister, activist, academician",,normal,,,task,"Secondary
academician
activist
Audios
Expositive
Language
NCF
prime minister
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:47am","Tuesday, February 10, 2015 - 10:47am",7530
http://localhost/content/nroer/content_audio/LeoTolstoy.ogg,लियो टॉलस्टॉय,Leo Tolstoy,CR,0,"इस कार्यक्रम में लियो टॉलस्टॉय की ज़िन्दगी और उनकी उपलब्धियों को दर्शाया गया है | इसमें उनके द्वारा देए गए योगदानों का भी वर्णन है|
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"novelist, essayist, philosopher, playwriter",,normal,,,task,"Audios
essayist
Expositive
Language
NCF
novelist
philosopher
playwriter
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 10:56am","Tuesday, February 17, 2015 - 10:56am",8751
http://localhost/content/nroer/content_audio/LouisBraille.ogg,लुइस ब्रेल,Louis Braille,CR,0,"यह कार्यक्रम लुइस ब्रेल पर है और बताया गया है उनके संघर्ष के बारे जो उन्होंने नेत्रहीन के लिए पड़ने वाली ब्रेल लिपि की खोज  के बारे में |
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"French scientist, braille script, night writing, braille",,normal,,,task,"Audios
braille
braille script
Expositive
French scientist
Language
NCF
night writing
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:33am","Wednesday, February 18, 2015 - 4:33am",8854
http://localhost/content/nroer/content_audio/LuisBrailleHindi.ogg,लुइस ब्रेल,Louis Braille,CR,0,"यह कार्यक्रम लुइस ब्रेल पर है और बताया गया है उनके संघर्ष के बारे जो उन्होंने नेत्रहीन के लिए पड़ने वाली ब्रेल लिपि की खोज  के बारे में |
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"French scientist, braille script, night writing, braille",,normal,,,task,"Audios
braille
braille script
Expositive
French scientist
Language
NCF
night writing
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:22am","Wednesday, February 18, 2015 - 7:22am",8916
http://localhost/content/nroer/content_audio/MaaKehEkKahani.ogg,माँ कहे एक कहानी,A story from a mother,CR,0,"यह ध्वनि कार्यक्रम एक कविता पर आधारित है जिसमे सिद्धार्थ अपनी माँ की कहानी को सुनता हैं |
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Narrative, story, Siddharta",,normal,,,task,"Upper Primary
Audios
Expositive
Language
Narrative
NCF
Siddharta
story
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:11am","Wednesday, February 18, 2015 - 4:11am",8818
http://localhost/content/nroer/content_audio/MaatiHuiNihal.ogg,माटी हुई निहाल,The proud motherland,CR,0,"यह ध्वनि कार्यक्रम उस बहादु बच्चे की सच्ची कहानी पर आधारित है जो अपनी शिक्षक को बचने के लिए ब्रिटिशों से लड़ा |
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Motherland, sacrifice, brave child",,normal,,,task,"Upper Primary
Audios
brave child
Expositive
Language
Motherland
NCF
sacrifice
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 3:49am","Wednesday, February 18, 2015 - 3:49am",8809
http://localhost/content/nroer/content_audio/MachharNeSamjhaya.ogg,मच्छर ने समझाया,Song on mosquitoes life,CR,0,"This is a programme on a song telling the life of a mosquito.
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"song, mosquito, life cycle",,normal,,,task,"Secondary
Audios
Expositive
Language
life cycle
mosquito
NCF
song
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:32am","Wednesday, February 18, 2015 - 7:32am",8917
http://localhost/content/nroer/content_audio/MadamBhikhajeeCama.ogg,मैडम भीखाजी कामा,Madam Bhikaji Cama,CR,0,"यह कार्यक्रम महान महिला स्वतंत्रता सेनानी भीकाजी कामा के जीवन पर आधारित है | उन्होंने एक स्वतंत्र भारत का सपना देखा और उन्होंने हर संभव प्रयास किया भारत की आज़ादी के लिए |
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Bhikaji, philanthropist, socaial worker, independence movement",,normal,,,task,"Secondary
Audios
Bhikaji
Expositive
independence movement
Language
NCF
philanthropist
socaial worker
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:21am","Wednesday, February 18, 2015 - 4:21am",8848
http://localhost/content/nroer/content_audio/MahadevDesai.ogg,महादेव देसाई,Mahadev Desai,CR,0,"This is a  programme on Mahadev Desai, the secretary of Mahatma Gandhi. It was because of his hard work and commitment that Gandhiji was able to reach out to the masses.
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Gandhiji, commitment",,normal,,,task,"Secondary
Audios
commitment
Expositive
Gandhiji
Language
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:32am","Wednesday, February 18, 2015 - 7:32am",8918
http://localhost/content/nroer/content_audio/MahatmaGandhi.ogg,महात्मा गाँधी,Mahatma Gandhi,CR,0,"यह कार्यक्रम संगीत प्रारूप में महात्मा गांधी के जीवन के संदेश को शिक्षण उद्देश्यों के लिए प्रोयोग किया गया हैं |
",Hindi,NCF,Language,Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Mahatma, song, Gandhiji",,normal,,,task,"Primary
Audios
Expositive
Gandhiji
Language
Mahatma
NCF
song
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 4:33am","Wednesday, February 18, 2015 - 4:33am",8862
http://localhost/content/nroer/content_audio/Mahavir.ogg,महावीर,Mahavir,CR,0,"यह कार्यक्रम जैन धर्म और महावीर जैन पर आधारित हैं| यह उनकी शिक्षाओं के बारे में बताता है।
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"founder of Jainism, reformer, last tirthankara",,normal,,,task,"Secondary
Audios
Expositive
founder of Jainism
Language
last tirthankara
NCF
reformer
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 17, 2015 - 11:21am","Tuesday, February 17, 2015 - 11:21am",8791
http://localhost/content/nroer/content_audio/MaiKisiKiNadiNahi.ogg,मै किसी की नदी नहीं,I'm not anyone's river,XCR,0,"इस कार्यक्रम में एक प्रदूषित नदी के दु: ख का चित्रण एक कहानी के माध्यम से किया गया है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"pollution, river pollution, garbage",,normal,,,task,"Upper Primary
Audios
Expositive
garbage
Language
NCF
pollution
river pollution
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:42am","Tuesday, February 10, 2015 - 10:42am",7483
http://localhost/content/nroer/content_audio/MaithiliSharangupt.ogg,मैथिलि शरण गुप्त,Maithili Sharan Gupt,CR,0,"यह कार्यक्रम १९००-१९५० की अवधि के एक आधुनिक हिंदी कवि मैथिली शरण गुप्त के जीवन पर आधारित है | इन्हें खड़ीं बोली की कविता के लिए जाना जाता है जिसकी चर्चा की है | इन्हें पद्म भूषण से सम्मानित किया गया |
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Hindi poet, khari boli dialect, saket, yashodhara",,normal,,,task,"Secondary
Audios
Expositive
Hindi poet
khari boli dialect
Language
NCF
saket
Students
yashodhara
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 3:49am","Wednesday, February 18, 2015 - 3:49am",8799
http://localhost/content/nroer/content_audio/Makri.ogg,मकडी,Spider,CR,0,"This is a programme on the spider telling about its life cycle and how it is useful to us.
",Hindi,NCF,Language,,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"Spider, song, life cycle",,normal,,,task,"Audios
Expositive
Language
life cycle
NCF
song
Spider
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:32am","Wednesday, February 18, 2015 - 7:32am",8924
http://localhost/content/nroer/content_audio/MatBantoInsanKo.ogg,मत बांटो इंसानों को,Do not divide the people,XCR,0,"यह कार्यक्रम ' मत बांटों इंसानों को '  नामक कविता है जो की संगीतमय तरीके से पेश की गयी है|
",Hindi,NCF,Language,Upper Primary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"unity, brotherhood, inspiration",,normal,,,task,"Upper Primary
Audios
brotherhood
Expositive
inspiration
Language
NCF
Students
unity
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Tuesday, February 10, 2015 - 10:42am","Tuesday, February 10, 2015 - 10:42am",7494
http://localhost/content/nroer/content_audio/MaunaKeBeej.ogg,मौन के बीज़,Seeds of silence,CR,0,"It tells about how a person used poison to catch fishes. He was caught by the villagers and punished.  It also extols that rivers, ponds and the water in them need to be kept clean.
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"cleanliness, pollution, water bodies",,normal,,,task,"Secondary
Audios
cleanliness
Expositive
Language
NCF
pollution
Students
water bodies
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:32am","Wednesday, February 18, 2015 - 7:32am",8926
http://localhost/content/nroer/content_audio/MauryaKaleenPatliputra.ogg,मौर्य कालीन पाटलिपुत्र,Mauryan era's Pataliputra,CR,0,"This is a programme that describes the history of Pataliputra under the rule of King Chandragupta Maurya. It talks of his administration, spy system and glory. The rise of buddhism and  Nalanda university are also mentioned.
",Hindi,NCF,Language,Secondary,Students,Audios,Expositive,"CIET, NCERT",Unsorted,"King of Pataliputra, Nalanda university, buddhism",,normal,,,task,"Secondary
Audios
buddhism
Expositive
King of Pataliputra
Language
Nalanda university
NCF
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,,"Wednesday, February 18, 2015 - 7:32am","Wednesday, February 18, 2015 - 7:32am",8928
